fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,día_semana,Amazon
2024-11-03,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,411.06,1233.18,2024,Sunday,414.26
2024-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.47,538.41,2024,Sunday,195.49
2024-11-03,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.24,132.72,2024,Sunday,42.27
2024-11-03,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.2,216.8,2024,Sunday,52.67
2024-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.23,100.92,2024,Sunday,25.16
2024-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.35,121.05,2024,Sunday,41.31
2024-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,146.67,733.35,2024,Sunday,147.43
2024-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,5,847.73,4238.65,2024,Sunday,816.26
2024-11-03,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,4,92.23,368.92,2024,Sunday,90.85
2024-11-03,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.38,136.76,2024,Sunday,66.77
2024-11-03,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,107.18,321.54,2024,Sunday,109.05
2024-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,82.36,247.08,2024,Sunday,80.55
2024-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.89,1023.12,2024,Sunday,137.35
2024-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.45,40.9,2024,Sunday,21.38
2024-11-03,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.59,69.18,2024,Sunday,37.28
2024-11-03,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.5,50.5,2024,Sunday,46.62
2024-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,115.15,1612.1,2024,Monday,92.75
2024-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,134.12,2145.92,2024,Monday,127.53
2024-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.03,252.09,2024,Monday,87.36
2024-11-04,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.68,224.04,2024,Monday,76.75
2024-11-04,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.27,105.81,2024,Monday,35.42
2024-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.43,126.86,2024,Monday,65.94
2024-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.9,141.8,2024,Monday,74.63
2024-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.5,193.5,2024,Monday,60.5
2024-11-04,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,390.16,1170.48,2024,Monday,403.19
2024-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,174.85,524.55,2024,Monday,193.46
2024-11-04,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.93,179.72,2024,Monday,43.46
2024-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,54.52,272.6,2024,Monday,57.21
2024-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.46,97.84,2024,Monday,26.07
2024-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,41.02,164.08,2024,Monday,39.39
2024-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,145.53,582.12,2024,Monday,151.18
2024-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,826.56,3306.24,2024,Monday,813.0
2024-11-04,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.53,189.06,2024,Monday,89.39
2024-11-04,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.49,138.98,2024,Monday,71.28
2024-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,106.8,320.4,2024,Monday,112.5
2024-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.14,158.28,2024,Monday,81.02
2024-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,126.84,1014.72,2024,Monday,143.13
2024-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.7,39.4,2024,Monday,18.9
2024-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.72,35.72,2024,Monday,36.1
2024-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,51.1,102.2,2024,Monday,46.19
2024-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,115.84,1737.6,2024,Tuesday,92.6
2024-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,133.18,2397.24,2024,Tuesday,123.94
2024-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.0,252.0,2024,Tuesday,84.36
2024-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.0,222.0,2024,Tuesday,70.84
2024-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.07,102.21,2024,Tuesday,31.54
2024-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.69,131.38,2024,Tuesday,65.84
2024-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,68.67,206.01,2024,Tuesday,65.86
2024-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,66.3,198.9,2024,Tuesday,67.46
2024-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,402.62,1207.86,2024,Tuesday,414.67
2024-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.02,510.06,2024,Tuesday,193.5
2024-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.68,178.72,2024,Tuesday,42.72
2024-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,54.73,273.65,2024,Tuesday,50.31
2024-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.26,101.04,2024,Tuesday,26.38
2024-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.79,119.37,2024,Tuesday,40.71
2024-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,151.18,755.9,2024,Tuesday,146.82
2024-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,833.01,3332.04,2024,Tuesday,818.5
2024-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.67,189.34,2024,Tuesday,93.32
2024-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.9,141.8,2024,Tuesday,70.29
2024-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,106.78,213.56,2024,Tuesday,106.74
2024-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.07,156.14,2024,Tuesday,80.23
2024-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.75,802.5,2024,Tuesday,141.55
2024-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.65,19.65,2024,Tuesday,20.63
2024-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.34,70.68,2024,Tuesday,32.66
2024-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.43,49.43,2024,Tuesday,51.35
2024-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,19,115.17,2188.23,2024,Wednesday,93.07
2024-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,136.75,2324.75,2024,Wednesday,125.96
2024-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.38,259.14,2024,Wednesday,78.36
2024-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,74.67,298.68,2024,Wednesday,74.41
2024-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.91,104.73,2024,Wednesday,33.93
2024-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.31,128.62,2024,Wednesday,67.21
2024-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.57,211.71,2024,Wednesday,68.97
2024-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.1,132.2,2024,Wednesday,70.98
2024-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,401.88,803.76,2024,Wednesday,407.01
2024-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,180.17,540.51,2024,Wednesday,191.71
2024-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.2,180.8,2024,Wednesday,48.03
2024-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,54.08,270.4,2024,Wednesday,53.67
2024-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.98,99.92,2024,Wednesday,27.05
2024-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.87,116.61,2024,Wednesday,42.78
2024-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.94,595.76,2024,Wednesday,152.76
2024-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,809.05,3236.2,2024,Wednesday,822.58
2024-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,96.54,289.62,2024,Wednesday,90.78
2024-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.41,142.82,2024,Wednesday,75.02
2024-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,108.11,324.33,2024,Wednesday,113.56
2024-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.0,160.0,2024,Wednesday,74.87
2024-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,132.77,1194.93,2024,Wednesday,137.65
2024-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.34,40.68,2024,Wednesday,18.18
2024-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.21,34.21,2024,Wednesday,36.59
2024-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.28,49.28,2024,Wednesday,51.49
2024-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,113.02,1921.34,2024,Thursday,92.98
2024-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,132.03,1980.45,2024,Thursday,127.04
2024-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.37,259.11,2024,Thursday,83.16
2024-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.88,230.64,2024,Thursday,68.45
2024-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,33.97,101.91,2024,Thursday,34.62
2024-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.15,128.3,2024,Thursday,63.16
2024-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.43,138.86,2024,Thursday,68.97
2024-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.61,129.22,2024,Thursday,65.92
2024-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,403.0,806.0,2024,Thursday,406.59
2024-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.49,526.47,2024,Thursday,189.63
2024-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.65,133.95,2024,Thursday,49.17
2024-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.03,168.09,2024,Thursday,57.24
2024-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.39,76.17,2024,Thursday,25.06
2024-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.73,119.19,2024,Thursday,42.2
2024-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,152.79,458.37,2024,Thursday,153.44
2024-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,807.02,3228.08,2024,Thursday,838.39
2024-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.05,282.15,2024,Thursday,90.03
2024-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.07,138.14,2024,Thursday,74.12
2024-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.49,224.98,2024,Thursday,104.15
2024-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.53,161.06,2024,Thursday,80.77
2024-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.4,770.4,2024,Thursday,144.14
2024-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.77,39.54,2024,Thursday,21.54
2024-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.29,68.58,2024,Thursday,34.39
2024-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.96,50.96,2024,Thursday,49.47
2024-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,113.95,1823.2,2024,Friday,93.23
2024-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,131.69,2370.42,2024,Friday,123.53
2024-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,85.26,341.04,2024,Friday,88.9
2024-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.07,228.21,2024,Friday,75.94
2024-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.36,103.08,2024,Friday,35.95
2024-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.91,191.73,2024,Friday,70.14
2024-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.75,209.25,2024,Friday,65.19
2024-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.97,127.94,2024,Friday,66.96
2024-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,404.04,1212.12,2024,Friday,404.38
2024-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.51,520.53,2024,Friday,194.52
2024-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,44.33,221.65,2024,Friday,45.56
2024-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.21,220.84,2024,Friday,58.57
2024-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.34,101.36,2024,Friday,23.31
2024-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,40.89,163.56,2024,Friday,42.07
2024-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,152.51,762.55,2024,Friday,147.59
2024-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,838.3,3353.2,2024,Friday,832.05
2024-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.3,190.6,2024,Friday,92.16
2024-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.04,138.08,2024,Friday,64.44
2024-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.87,221.74,2024,Friday,115.65
2024-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.75,163.5,2024,Friday,80.54
2024-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,132.07,924.49,2024,Friday,138.93
2024-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.32,40.64,2024,Friday,19.1
2024-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.71,69.42,2024,Friday,34.65
2024-11-08,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.28,100.56,2024,Friday,47.28
2024-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,116.49,1747.35,2024,Saturday,91.08
2024-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,20,133.75,2675.0,2024,Saturday,129.55
2024-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,84.06,336.24,2024,Saturday,87.76
2024-11-09,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,5,75.5,377.5,2024,Saturday,70.71
2024-11-09,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.73,107.19,2024,Saturday,33.43
2024-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.1,189.3,2024,Saturday,66.06
2024-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,68.57,205.71,2024,Saturday,71.18
2024-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,63.37,190.11,2024,Saturday,61.82
2024-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,411.3,1233.9,2024,Saturday,412.01
2024-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.79,527.37,2024,Saturday,192.92
2024-11-09,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,43.76,218.8,2024,Saturday,44.31
2024-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.65,218.6,2024,Saturday,53.57
2024-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.54,102.16,2024,Saturday,23.55
2024-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.32,157.28,2024,Saturday,39.23
2024-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,7,147.44,1032.08,2024,Saturday,149.21
2024-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,5,818.48,4092.4,2024,Saturday,826.42
2024-11-09,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.65,283.95,2024,Saturday,92.66
2024-11-09,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.09,142.18,2024,Saturday,68.0
2024-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,4,109.53,438.12,2024,Saturday,115.47
2024-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,81.26,243.78,2024,Saturday,83.28
2024-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,127.56,1148.04,2024,Saturday,137.42
2024-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.95,39.9,2024,Saturday,21.24
2024-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.34,70.68,2024,Saturday,32.94
2024-11-09,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,48.99,97.98,2024,Saturday,47.15
2024-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.32,2057.76,2024,Sunday,91.08
2024-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,135.37,1895.18,2024,Sunday,127.93
2024-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.65,256.95,2024,Sunday,87.61
2024-11-10,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,76.21,304.84,2024,Sunday,76.16
2024-11-10,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.59,106.77,2024,Sunday,37.0
2024-11-10,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.9,200.7,2024,Sunday,61.61
2024-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.6,211.8,2024,Sunday,69.87
2024-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.44,196.32,2024,Sunday,65.4
2024-11-10,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,399.3,798.6,2024,Sunday,395.9
2024-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.25,537.75,2024,Sunday,189.79
2024-11-10,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.63,182.52,2024,Sunday,46.72
2024-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.39,221.56,2024,Sunday,55.56
2024-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.75,99.0,2024,Sunday,25.91
2024-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,5,39.07,195.35,2024,Sunday,37.34
2024-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,6,150.27,901.62,2024,Sunday,150.22
2024-11-10,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,830.13,3320.52,2024,Sunday,827.26
2024-11-10,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.89,284.67,2024,Sunday,93.22
2024-11-10,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,72.07,216.21,2024,Sunday,71.83
2024-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.02,218.04,2024,Sunday,112.06
2024-11-10,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.46,162.92,2024,Sunday,85.88
2024-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.23,793.38,2024,Sunday,141.17
2024-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.59,41.18,2024,Sunday,21.12
2024-11-10,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.93,71.86,2024,Sunday,38.45
2024-11-10,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.17,51.17,2024,Sunday,50.78
2024-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.96,2069.28,2024,Monday,92.99
2024-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,136.21,2315.57,2024,Monday,127.86
2024-11-11,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.39,256.17,2024,Monday,79.47
2024-11-11,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.67,153.34,2024,Monday,77.17
2024-11-11,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.76,107.28,2024,Monday,34.01
2024-11-11,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.12,198.36,2024,Monday,69.81
2024-11-11,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.53,208.59,2024,Monday,72.24
2024-11-11,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.22,192.66,2024,Monday,62.75
2024-11-11,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,398.87,1196.61,2024,Monday,402.62
2024-11-11,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.3,348.6,2024,Monday,192.87
2024-11-11,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.97,179.88,2024,Monday,45.87
2024-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.09,224.36,2024,Monday,56.72
2024-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.25,101.0,2024,Monday,26.65
2024-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.35,121.05,2024,Monday,37.61
2024-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.33,609.32,2024,Monday,147.32
2024-11-11,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,843.41,3373.64,2024,Monday,830.33
2024-11-11,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.26,188.52,2024,Monday,103.76
2024-11-11,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,67.9,135.8,2024,Monday,76.33
2024-11-11,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.31,222.62,2024,Monday,114.91
2024-11-11,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,77.7,155.4,2024,Monday,76.42
2024-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.65,893.55,2024,Monday,142.79
2024-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.32,20.32,2024,Monday,21.1
2024-11-11,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.44,68.88,2024,Monday,36.28
2024-11-11,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.36,50.36,2024,Monday,52.62
